IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
78.182.174.44,78.182.174.44.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.175.214,78.182.175.214.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.175.219,78.182.175.219.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.182.175.253,78.182.175.253.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.192.226,78.182.192.226.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.195.244,78.182.195.244.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.197.203,78.182.197.203.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.198.149,78.182.198.149.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.198.167,78.182.198.167.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.203.48,78.182.203.48.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.204.248,78.182.204.248.dynamic.ttnet.com.tr,"MontaVista embedded Linux 2.4.17",91
78.182.205.237,78.182.205.237.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.206.174,78.182.206.174.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.208.106,78.182.208.106.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.209.79,78.182.209.79.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.182.213.212,78.182.213.212.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.213.34,78.182.213.34.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.214.214,78.182.214.214.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.216.211,78.182.216.211.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.217.27,78.182.217.27.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.221.104,78.182.221.104.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.221.44,78.182.221.44.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.2.215,78.182.2.215.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.2.233,78.182.2.233.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.224.153,78.182.224.153.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.224.99,78.182.224.99.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.226.138,78.182.226.138.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",96
78.182.228.142,78.182.228.142.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.228.215,78.182.228.215.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.229.120,78.182.229.120.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.229.238,78.182.229.238.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.229.27,78.182.229.27.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.230.101,78.182.230.101.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.230.102,78.182.230.102.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.230.111,78.182.230.111.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.230.199,78.182.230.199.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.231.159,78.182.231.159.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.233.165,78.182.233.165.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.233.224,78.182.233.224.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.182.234.207,78.182.234.207.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.234.22,78.182.234.22.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.236.33,78.182.236.33.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.238.255,78.182.238.255.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.182.255.135,78.182.255.135.static.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.182.255.145,78.182.255.145.static.ttnet.com.tr,"3Com NBX 100 VoIP adapter (VxWorks)",96
78.182.2.74,78.182.2.74.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.3.147,78.182.3.147.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.4.41,78.182.4.41.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.5.117,78.182.5.117.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.5.234,78.182.5.234.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.5.253,78.182.5.253.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.5.67,78.182.5.67.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.6.126,78.182.6.126.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.6.244,78.182.6.244.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.182.65.46,78.182.65.46.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.67.147,78.182.67.147.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.71.173,78.182.71.173.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.76.231,78.182.76.231.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.82.141,78.182.82.141.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.8.225,78.182.8.225.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",96
78.182.91.198,78.182.91.198.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.182.97.87,78.182.97.87.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.0.149,78.183.0.149.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.183.0.202,78.183.0.202.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.0.229,78.183.0.229.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.10.120,78.183.10.120.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",96
78.183.106.15,78.183.106.15.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.114.83,78.183.114.83.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.118.189,78.183.118.189.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.119.86,78.183.119.86.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.125.188,78.183.125.188.dynamic.ttnet.com.tr,"D-Link DSL-500G ADSL router",95
78.183.128.25,78.183.128.25.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.183.130.147,78.183.130.147.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.183.13.101,78.183.13.101.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.131.108,78.183.131.108.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.132.38,78.183.132.38.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.13.26,78.183.13.26.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.133.31,78.183.133.31.dynamic.ttnet.com.tr,"Microsoft Windows XP",96
78.183.135.28,78.183.135.28.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.135.35,78.183.135.35.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.135.6,78.183.135.6.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.137.187,78.183.137.187.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.138.103,78.183.138.103.dynamic.ttnet.com.tr,"Microsoft Windows XP SP2 or SP3",91
78.183.138.106,78.183.138.106.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.139.12,78.183.139.12.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.139.222,78.183.139.222.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.139.231,78.183.139.231.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.139.40,78.183.139.40.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.139.57,78.183.139.57.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.183.139.85,78.183.139.85.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.140.3,78.183.140.3.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.183.141.17,78.183.141.17.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.14.132,78.183.14.132.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.142.110,78.183.142.110.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.142.13,78.183.142.13.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.143.102,78.183.143.102.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.143.180,78.183.143.180.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.145.208,78.183.145.208.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.149.118,78.183.149.118.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.149.53,78.183.149.53.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.151.190,78.183.151.190.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.152.189,78.183.152.189.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.153.121,78.183.153.121.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.156.148,78.183.156.148.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.158.164,78.183.158.164.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.183.158.99,78.183.158.99.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.159.132,78.183.159.132.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.183.160.184,78.183.160.184.dynamic.ttnet.com.tr,"Belkin F6D4630-4 v1 WAP",99
78.183.160.97,78.183.160.97.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.161.241,78.183.161.241.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.162.144,78.183.162.144.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.163.139,78.183.163.139.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.163.179,78.183.163.179.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.164.97,78.183.164.97.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.17.135,78.183.17.135.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.172.92,78.183.172.92.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.17.48,78.183.17.48.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.183.178.181,78.183.178.181.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.180.134,78.183.180.134.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.183.31,78.183.183.31.dynamic.ttnet.com.tr,"OpenWrt (Linux 2.4.32)",94
78.183.183.92,78.183.183.92.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.186.123,78.183.186.123.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.19.125,78.183.19.125.dynamic.ttnet.com.tr,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
78.183.192.27,78.183.192.27.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.195.144,78.183.195.144.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.199.110,78.183.199.110.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.200.233,78.183.200.233.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.200.44,78.183.200.44.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.200.67,78.183.200.67.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.201.251,78.183.201.251.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.202.164,78.183.202.164.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.20.224,78.183.20.224.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.203.202,78.183.203.202.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.20.32,78.183.20.32.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.20.35,78.183.20.35.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.205.174,78.183.205.174.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.206.215,78.183.206.215.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.208.138,78.183.208.138.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.209.67,78.183.209.67.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.211.17,78.183.211.17.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.211.206,78.183.211.206.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.183.211.233,78.183.211.233.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.183.211.54,78.183.211.54.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.211.67,78.183.211.67.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.21.187,78.183.21.187.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.214.227,78.183.214.227.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.215.183,78.183.215.183.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.215.51,78.183.215.51.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.216.136,78.183.216.136.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.217.51,78.183.217.51.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.2.175,78.183.2.175.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.219.169,78.183.219.169.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.220.27,78.183.220.27.dynamic.ttnet.com.tr,"Belkin F7D2301 WAP or Philips CIA6720NB ADSL modem",96
78.183.221.163,78.183.221.163.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.22.130,78.183.22.130.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.183.22.163,78.183.22.163.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.222.110,78.183.222.110.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.22.219,78.183.22.219.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",96
78.183.223.11,78.183.223.11.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.223.165,78.183.223.165.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.23.198,78.183.23.198.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.240.226,78.183.240.226.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.183.241.157,78.183.241.157.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.241.59,78.183.241.59.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.24.214,78.183.24.214.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.243.186,78.183.243.186.dynamic.ttnet.com.tr,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
78.183.243.29,78.183.243.29.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.244.10,78.183.244.10.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.244.224,78.183.244.224.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.244.37,78.183.244.37.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.245.118,78.183.245.118.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.246.238,78.183.246.238.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.246.42,78.183.246.42.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.246.48,78.183.246.48.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.249.19,78.183.249.19.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.250.16,78.183.250.16.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.251.165,78.183.251.165.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.251.174,78.183.251.174.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.251.241,78.183.251.241.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.251.61,78.183.251.61.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.252.208,78.183.252.208.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.252.220,78.183.252.220.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.252.59,78.183.252.59.dynamic.ttnet.com.tr,"Acorp W400G or W422G wireless ADSL modem (MontaVista embedded Linux 2.4.17)",91
78.183.253.102,78.183.253.102.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.183.255.30,78.183.255.30.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.27.20,78.183.27.20.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.30.224,78.183.30.224.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.31.84,78.183.31.84.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.183.3.234,78.183.3.234.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.34.252,78.183.34.252.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.34.65,78.183.34.65.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.35.179,78.183.35.179.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.36.27,78.183.36.27.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.36.91,78.183.36.91.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.37.142,78.183.37.142.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.37.157,78.183.37.157.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.38.174,78.183.38.174.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.183.38.218,78.183.38.218.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.42.111,78.183.42.111.dynamic.ttnet.com.tr,"OpenWrt (Linux 2.4.32)",94
78.183.43.238,78.183.43.238.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.46.206,78.183.46.206.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.47.193,78.183.47.193.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.48.62,78.183.48.62.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.49.81,78.183.49.81.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.51.116,78.183.51.116.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.51.178,78.183.51.178.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.51.7,78.183.51.7.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.5.207,78.183.5.207.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.53.87,78.183.53.87.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.5.47,78.183.5.47.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.183.55.181,78.183.55.181.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.56.125,78.183.56.125.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.56.127,78.183.56.127.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.56.222,78.183.56.222.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.56.247,78.183.56.247.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.57.144,78.183.57.144.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.57.36,78.183.57.36.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.58.233,78.183.58.233.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.58.94,78.183.58.94.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.59.217,78.183.59.217.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.59.54,78.183.59.54.dynamic.ttnet.com.tr,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
78.183.60.143,78.183.60.143.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.60.71,78.183.60.71.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.6.31,78.183.6.31.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.63.253,78.183.63.253.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.64.128,78.183.64.128.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.64.19,78.183.64.19.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.65.219,78.183.65.219.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.183.65.27,78.183.65.27.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.67.11,78.183.67.11.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.67.59,78.183.67.59.dynamic.ttnet.com.tr,"ZyXEL ZyWALL 2 firewall or Prestige 660HW-61 ADSL router (ZyNOS 3.62)",91
78.183.68.150,78.183.68.150.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.68.246,78.183.68.246.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.69.188,78.183.69.188.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.183.69.193,78.183.69.193.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.70.183,78.183.70.183.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.7.105,78.183.7.105.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.72.195,78.183.72.195.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.72.205,78.183.72.205.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.72.249,78.183.72.249.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.7.30,78.183.7.30.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.73.79,78.183.73.79.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.74.20,78.183.74.20.dynamic.ttnet.com.tr,"ZyXEL ZyWALL 2 firewall or Prestige 660HW-61 ADSL router (ZyNOS 3.62)",88
78.183.74.249,78.183.74.249.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.75.118,78.183.75.118.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.183.75.247,78.183.75.247.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.76.249,78.183.76.249.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.78.143,78.183.78.143.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.79.193,78.183.79.193.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.81.144,78.183.81.144.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.81.163,78.183.81.163.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.82.162,78.183.82.162.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.82.34,78.183.82.34.dynamic.ttnet.com.tr,"Acorp W400G or W422G wireless ADSL modem (MontaVista embedded Linux 2.4.17)",91
78.183.8.254,78.183.8.254.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.83.100,78.183.83.100.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.85.193,78.183.85.193.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.86.18,78.183.86.18.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.86.209,78.183.86.209.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.86.28,78.183.86.28.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.86.51,78.183.86.51.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",96
78.183.88.254,78.183.88.254.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.89.246,78.183.89.246.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.89.36,78.183.89.36.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.89.40,78.183.89.40.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.90.47,78.183.90.47.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.183.91.242,78.183.91.242.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.91.244,78.183.91.244.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.9.125,78.183.9.125.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.9.159,78.183.9.159.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.92.199,78.183.92.199.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.92.222,78.183.92.222.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.92.233,78.183.92.233.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.92.33,78.183.92.33.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.93.185,78.183.93.185.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.94.253,78.183.94.253.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.94.48,78.183.94.48.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.9.7,78.183.9.7.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.183.99.39,78.183.99.39.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.184.0.97,78.184.0.97.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.184.100.232,78.184.100.232.dynamic.ttnet.com.tr,"Linksys RV042 router",97
